频率(Hz) 周期(s)	区分此频率的每一个频率变化所需时间精度(s)	区分此频率下分成100份所需时间精度(s)
 103 	 0.009708738 	 0.000095184 	 0.000098068
 104 	 0.009615385 	 0.000093353 	 0.000097125
 105 	 0.009523810 	 0.000091575 	 0.000096200
 106 	 0.009433962 	 0.000089847 	 0.000095293
 107 	 0.009345794 	 0.000088168 	 0.000094402
 108 	 0.009259259 	 0.000086535 	 0.000093528
 109 	 0.009174312 	 0.000084947 	 0.000092670
 110 	 0.009090909 	 0.000083403 	 0.000091827
 111 	 0.009009009 	 0.000081900 	 0.000091000
 112 	 0.008928571 	 0.000080438 	 0.000090188
 113 	 0.008849558 	 0.000079014 	 0.000089389
 114 	 0.008771930 	 0.000077628 	 0.000088605
 115 	 0.008695652 	 0.000076278 	 0.000087835
 116 	 0.008620690 	 0.000074963 	 0.000087078
 117 	 0.008547009 	 0.000073681 	 0.000086333
 118 	 0.008474576 	 0.000072432 	 0.000085602
 119 	 0.008403361 	 0.000071215 	 0.000084882
 120 	 0.008333333 	 0.000070028 	 0.000084175
 121 	 0.008264463 	 0.000068871 	 0.000083479
 122 	 0.008196721 	 0.000067741 	 0.000082795
 123 	 0.008130081 	 0.000066640 	 0.000082122
 124 	 0.008064516 	 0.000065565 	 0.000081460
 125 	 0.008000000 	 0.000064516 	 0.000080808
 126 	 0.007936508 	 0.000063492 	 0.000080167
 127 	 0.007874016 	 0.000062492 	 0.000079536
 128 	 0.007812500 	 0.000061516 	 0.000078914
 129 	 0.007751938 	 0.000060562 	 0.000078302
 130 	 0.007692308 	 0.000059630 	 0.000077700
 131 	 0.007633588 	 0.000058720 	 0.000077107
 132 	 0.007575758 	 0.000057830 	 0.000076523
 133 	 0.007518797 	 0.000056961 	 0.000075947
 134 	 0.007462687 	 0.000056110 	 0.000075381
 135 	 0.007407407 	 0.000055279 	 0.000074822
 136 	 0.007352941 	 0.000054466 	 0.000074272
 137 	 0.007299270 	 0.000053671 	 0.000073730
 138 	 0.007246377 	 0.000052893 	 0.000073196
 139 	 0.007194245 	 0.000052132 	 0.000072669
 140 	 0.007142857 	 0.000051387 	 0.000072150
 141 	 0.007092199 	 0.000050659 	 0.000071638
 142 	 0.007042254 	 0.000049945 	 0.000071134
 143 	 0.006993007 	 0.000049247 	 0.000070636
 144 	 0.006944444 	 0.000048563 	 0.000070146
 145 	 0.006896552 	 0.000047893 	 0.000069662
 146 	 0.006849315 	 0.000047237 	 0.000069185
 147 	 0.006802721 	 0.000046594 	 0.000068714
 148 	 0.006756757 	 0.000045964 	 0.000068250
 149 	 0.006711409 	 0.000045347 	 0.000067792
 150 	 0.006666667 	 0.000044743 	 0.000067340
 151 	 0.006622517 	 0.000044150 	 0.000066894
 152 	 0.006578947 	 0.000043569 	 0.000066454
 153 	 0.006535948 	 0.000043000 	 0.000066020
 154 	 0.006493506 	 0.000042441 	 0.000065591
 155 	 0.006451613 	 0.000041894 	 0.000065168
 156 	 0.006410256 	 0.000041356 	 0.000064750
 157 	 0.006369427 	 0.000040830 	 0.000064338
 158 	 0.006329114 	 0.000040313 	 0.000063930
 159 	 0.006289308 	 0.000039806 	 0.000063528
 160 	 0.006250000 	 0.000039308 	 0.000063131
 161 	 0.006211180 	 0.000038820 	 0.000062739
 162 	 0.006172840 	 0.000038341 	 0.000062352
 163 	 0.006134969 	 0.000037870 	 0.000061969
 164 	 0.006097561 	 0.000037408 	 0.000061592
 165 	 0.006060606 	 0.000036955 	 0.000061218
 166 	 0.006024096 	 0.000036510 	 0.000060849
 167 	 0.005988024 	 0.000036072 	 0.000060485
 168 	 0.005952381 	 0.000035643 	 0.000060125
 169 	 0.005917160 	 0.000035221 	 0.000059769
 170 	 0.005882353 	 0.000034807 	 0.000059418
 171 	 0.005847953 	 0.000034400 	 0.000059070
 172 	 0.005813953 	 0.000034000 	 0.000058727
 173 	 0.005780347 	 0.000033607 	 0.000058387
 174 	 0.005747126 	 0.000033220 	 0.000058052
 175 	 0.005714286 	 0.000032841 	 0.000057720
 176 	 0.005681818 	 0.000032468 	 0.000057392
 177 	 0.005649718 	 0.000032101 	 0.000057068
 178 	 0.005617978 	 0.000031740 	 0.000056747
 179 	 0.005586592 	 0.000031385 	 0.000056430
 180 	 0.005555556 	 0.000031037 	 0.000056117
 181 	 0.005524862 	 0.000030694 	 0.000055807
 182 	 0.005494505 	 0.000030356 	 0.000055500
 183 	 0.005464481 	 0.000030025 	 0.000055197
 184 	 0.005434783 	 0.000029698 	 0.000054897
 185 	 0.005405405 	 0.000029377 	 0.000054600
 186 	 0.005376344 	 0.000029061 	 0.000054307
 187 	 0.005347594 	 0.000028751 	 0.000054016
 188 	 0.005319149 	 0.000028445 	 0.000053729
 189 	 0.005291005 	 0.000028144 	 0.000053444
 190 	 0.005263158 	 0.000027847 	 0.000053163
 191 	 0.005235602 	 0.000027556 	 0.000052885
 192 	 0.005208333 	 0.000027269 	 0.000052609
 193 	 0.005181347 	 0.000026986 	 0.000052337
 194 	 0.005154639 	 0.000026708 	 0.000052067
 195 	 0.005128205 	 0.000026434 	 0.000051800
 196 	 0.005102041 	 0.000026164 	 0.000051536
 197 	 0.005076142 	 0.000025899 	 0.000051274
 198 	 0.005050505 	 0.000025637 	 0.000051015
 199 	 0.005025126 	 0.000025379 	 0.000050759
 200 	 0.005000000 	 0.000025126 	 0.000050505
 201 	 0.004975124 	 0.000024876 	 0.000050254
 202 	 0.004950495 	 0.000024629 	 0.000050005
 203 	 0.004926108 	 0.000024387 	 0.000049759
 204 	 0.004901961 	 0.000024148 	 0.000049515
 205 	 0.004878049 	 0.000023912 	 0.000049273
 206 	 0.004854369 	 0.000023680 	 0.000049034
 207 	 0.004830918 	 0.000023451 	 0.000048797
 208 	 0.004807692 	 0.000023226 	 0.000048563
 209 	 0.004784689 	 0.000023003 	 0.000048330
 210 	 0.004761905 	 0.000022784 	 0.000048100
 211 	 0.004739336 	 0.000022568 	 0.000047872
 212 	 0.004716981 	 0.000022355 	 0.000047646
 213 	 0.004694836 	 0.000022145 	 0.000047423
 214 	 0.004672897 	 0.000021938 	 0.000047201
 215 	 0.004651163 	 0.000021734 	 0.000046981
 216 	 0.004629630 	 0.000021533 	 0.000046764
 217 	 0.004608295 	 0.000021335 	 0.000046548
 218 	 0.004587156 	 0.000021139 	 0.000046335
 219 	 0.004566210 	 0.000020946 	 0.000046123
 220 	 0.004545455 	 0.000020756 	 0.000045914
 221 	 0.004524887 	 0.000020568 	 0.000045706
 222 	 0.004504505 	 0.000020382 	 0.000045500
 223 	 0.004484305 	 0.000020200 	 0.000045296
 224 	 0.004464286 	 0.000020019 	 0.000045094
 225 	 0.004444444 	 0.000019841 	 0.000044893
 226 	 0.004424779 	 0.000019666 	 0.000044695
 227 	 0.004405286 	 0.000019492 	 0.000044498
 228 	 0.004385965 	 0.000019321 	 0.000044303
 229 	 0.004366812 	 0.000019153 	 0.000044109
 230 	 0.004347826 	 0.000018986 	 0.000043917
 231 	 0.004329004 	 0.000018822 	 0.000043727
 232 	 0.004310345 	 0.000018660 	 0.000043539
 233 	 0.004291845 	 0.000018499 	 0.000043352
 234 	 0.004273504 	 0.000018341 	 0.000043167
 235 	 0.004255319 	 0.000018185 	 0.000042983
 236 	 0.004237288 	 0.000018031 	 0.000042801
 237 	 0.004219409 	 0.000017879 	 0.000042620
 238 	 0.004201681 	 0.000017729 	 0.000042441
 239 	 0.004184100 	 0.000017580 	 0.000042264
 240 	 0.004166667 	 0.000017434 	 0.000042088
 241 	 0.004149378 	 0.000017289 	 0.000041913
 242 	 0.004132231 	 0.000017146 	 0.000041740
 243 	 0.004115226 	 0.000017005 	 0.000041568
 244 	 0.004098361 	 0.000016866 	 0.000041398
 245 	 0.004081633 	 0.000016728 	 0.000041229
 246 	 0.004065041 	 0.000016592 	 0.000041061
 247 	 0.004048583 	 0.000016458 	 0.000040895
 248 	 0.004032258 	 0.000016325 	 0.000040730
 249 	 0.004016064 	 0.000016194 	 0.000040566
 250 	 0.004000000 	 0.000016064 	 0.000040404
 251 	 0.003984064 	 0.000015936 	 0.000040243
 252 	 0.003968254 	 0.000015810 	 0.000040083
 253 	 0.003952569 	 0.000015685 	 0.000039925
 254 	 0.003937008 	 0.000015561 	 0.000039768
 255 	 0.003921569 	 0.000015439 	 0.000039612
 256 	 0.003906250 	 0.000015319 	 0.000039457
 257 	 0.003891051 	 0.000015199 	 0.000039304
 258 	 0.003875969 	 0.000015082 	 0.000039151
 259 	 0.003861004 	 0.000014965 	 0.000039000
 260 	 0.003846154 	 0.000014850 	 0.000038850
 261 	 0.003831418 	 0.000014736 	 0.000038701
 262 	 0.003816794 	 0.000014624 	 0.000038553
 263 	 0.003802281 	 0.000014513 	 0.000038407
 264 	 0.003787879 	 0.000014403 	 0.000038261
 265 	 0.003773585 	 0.000014294 	 0.000038117
 266 	 0.003759398 	 0.000014186 	 0.000037974
 267 	 0.003745318 	 0.000014080 	 0.000037831
 268 	 0.003731343 	 0.000013975 	 0.000037690
 269 	 0.003717472 	 0.000013871 	 0.000037550
 270 	 0.003703704 	 0.000013768 	 0.000037411
 271 	 0.003690037 	 0.000013667 	 0.000037273
 272 	 0.003676471 	 0.000013566 	 0.000037136
 273 	 0.003663004 	 0.000013467 	 0.000037000
 274 	 0.003649635 	 0.000013369 	 0.000036865
 275 	 0.003636364 	 0.000013271 	 0.000036731
 276 	 0.003623188 	 0.000013175 	 0.000036598
 277 	 0.003610108 	 0.000013080 	 0.000036466
 278 	 0.003597122 	 0.000012986 	 0.000036335
 279 	 0.003584229 	 0.000012893 	 0.000036204
 280 	 0.003571429 	 0.000012801 	 0.000036075
 281 	 0.003558719 	 0.000012710 	 0.000035947
 282 	 0.003546099 	 0.000012620 	 0.000035819
 283 	 0.003533569 	 0.000012530 	 0.000035693
 284 	 0.003521127 	 0.000012442 	 0.000035567
 285 	 0.003508772 	 0.000012355 	 0.000035442
 286 	 0.003496503 	 0.000012268 	 0.000035318
 287 	 0.003484321 	 0.000012183 	 0.000035195
 288 	 0.003472222 	 0.000012098 	 0.000035073
 289 	 0.003460208 	 0.000012015 	 0.000034952
 290 	 0.003448276 	 0.000011932 	 0.000034831
 291 	 0.003436426 	 0.000011850 	 0.000034711
 292 	 0.003424658 	 0.000011769 	 0.000034593
 293 	 0.003412969 	 0.000011688 	 0.000034474
 294 	 0.003401361 	 0.000011609 	 0.000034357
 295 	 0.003389831 	 0.000011530 	 0.000034241
 296 	 0.003378378 	 0.000011452 	 0.000034125
 297 	 0.003367003 	 0.000011375 	 0.000034010
 298 	 0.003355705 	 0.000011299 	 0.000033896
 299 	 0.003344482 	 0.000011223 	 0.000033783
 300 	 0.003333333 	 0.000011148 	 0.000033670
 301 	 0.003322259 	 0.000011074 	 0.000033558
 302 	 0.003311258 	 0.000011001 	 0.000033447
 303 	 0.003300330 	 0.000010928 	 0.000033337
 304 	 0.003289474 	 0.000010856 	 0.000033227
 305 	 0.003278689 	 0.000010785 	 0.000033118
 306 	 0.003267974 	 0.000010715 	 0.000033010
 307 	 0.003257329 	 0.000010645 	 0.000032902
 308 	 0.003246753 	 0.000010576 	 0.000032795
 309 	 0.003236246 	 0.000010507 	 0.000032689
 310 	 0.003225806 	 0.000010440 	 0.000032584
 311 	 0.003215434 	 0.000010372 	 0.000032479
 312 	 0.003205128 	 0.000010306 	 0.000032375
 313 	 0.003194888 	 0.000010240 	 0.000032272
 314 	 0.003184713 	 0.000010175 	 0.000032169
 315 	 0.003174603 	 0.000010110 	 0.000032067
 316 	 0.003164557 	 0.000010046 	 0.000031965
 317 	 0.003154574 	 0.000009983 	 0.000031864
 318 	 0.003144654 	 0.000009920 	 0.000031764
 319 	 0.003134796 	 0.000009858 	 0.000031665
 320 	 0.003125000 	 0.000009796 	 0.000031566
 321 	 0.003115265 	 0.000009735 	 0.000031467
 322 	 0.003105590 	 0.000009675 	 0.000031370
 323 	 0.003095975 	 0.000009615 	 0.000031272
 324 	 0.003086420 	 0.000009555 	 0.000031176
 325 	 0.003076923 	 0.000009497 	 0.000031080
 326 	 0.003067485 	 0.000009438 	 0.000030985
 327 	 0.003058104 	 0.000009381 	 0.000030890
 328 	 0.003048780 	 0.000009323 	 0.000030796
 329 	 0.003039514 	 0.000009267 	 0.000030702
 330 	 0.003030303 	 0.000009211 	 0.000030609
 331 	 0.003021148 	 0.000009155 	 0.000030517
 332 	 0.003012048 	 0.000009100 	 0.000030425
 333 	 0.003003003 	 0.000009045 	 0.000030333
 334 	 0.002994012 	 0.000008991 	 0.000030243
 335 	 0.002985075 	 0.000008937 	 0.000030152
 336 	 0.002976190 	 0.000008884 	 0.000030063
 337 	 0.002967359 	 0.000008831 	 0.000029973
 338 	 0.002958580 	 0.000008779 	 0.000029885
 339 	 0.002949853 	 0.000008727 	 0.000029796
 340 	 0.002941176 	 0.000008676 	 0.000029709
 341 	 0.002932551 	 0.000008625 	 0.000029622
 342 	 0.002923977 	 0.000008575 	 0.000029535
 343 	 0.002915452 	 0.000008525 	 0.000029449
 344 	 0.002906977 	 0.000008475 	 0.000029363
 345 	 0.002898551 	 0.000008426 	 0.000029278
 346 	 0.002890173 	 0.000008377 	 0.000029194
 347 	 0.002881844 	 0.000008329 	 0.000029110
 348 	 0.002873563 	 0.000008281 	 0.000029026
 349 	 0.002865330 	 0.000008234 	 0.000028943
 350 	 0.002857143 	 0.000008187 	 0.000028860
 351 	 0.002849003 	 0.000008140 	 0.000028778
 352 	 0.002840909 	 0.000008094 	 0.000028696
 353 	 0.002832861 	 0.000008048 	 0.000028615
 354 	 0.002824859 	 0.000008002 	 0.000028534
 355 	 0.002816901 	 0.000007957 	 0.000028454
 356 	 0.002808989 	 0.000007913 	 0.000028374
 357 	 0.002801120 	 0.000007868 	 0.000028294
 358 	 0.002793296 	 0.000007824 	 0.000028215
 359 	 0.002785515 	 0.000007781 	 0.000028137
 360 	 0.002777778 	 0.000007738 	 0.000028058
 361 	 0.002770083 	 0.000007695 	 0.000027981
 362 	 0.002762431 	 0.000007652 	 0.000027903
 363 	 0.002754821 	 0.000007610 	 0.000027826
 364 	 0.002747253 	 0.000007568 	 0.000027750
 365 	 0.002739726 	 0.000007527 	 0.000027674
 366 	 0.002732240 	 0.000007486 	 0.000027598
 367 	 0.002724796 	 0.000007445 	 0.000027523
 368 	 0.002717391 	 0.000007404 	 0.000027448
 369 	 0.002710027 	 0.000007364 	 0.000027374
 370 	 0.002702703 	 0.000007324 	 0.000027300
 371 	 0.002695418 	 0.000007285 	 0.000027226
 372 	 0.002688172 	 0.000007246 	 0.000027153
 373 	 0.002680965 	 0.000007207 	 0.000027080
 374 	 0.002673797 	 0.000007168 	 0.000027008
 375 	 0.002666667 	 0.000007130 	 0.000026936
 376 	 0.002659574 	 0.000007092 	 0.000026864
 377 	 0.002652520 	 0.000007055 	 0.000026793
 378 	 0.002645503 	 0.000007017 	 0.000026722
 379 	 0.002638522 	 0.000006980 	 0.000026652
 380 	 0.002631579 	 0.000006943 	 0.000026582
 381 	 0.002624672 	 0.000006907 	 0.000026512
 382 	 0.002617801 	 0.000006871 	 0.000026442
 383 	 0.002610966 	 0.000006835 	 0.000026373
 384 	 0.002604167 	 0.000006799 	 0.000026305
 385 	 0.002597403 	 0.000006764 	 0.000026236
 386 	 0.002590674 	 0.000006729 	 0.000026168
 387 	 0.002583979 	 0.000006694 	 0.000026101
 388 	 0.002577320 	 0.000006660 	 0.000026034
 389 	 0.002570694 	 0.000006626 	 0.000025967
 390 	 0.002564103 	 0.000006592 	 0.000025900
 391 	 0.002557545 	 0.000006558 	 0.000025834
 392 	 0.002551020 	 0.000006524 	 0.000025768
 393 	 0.002544529 	 0.000006491 	 0.000025702
 394 	 0.002538071 	 0.000006458 	 0.000025637
 395 	 0.002531646 	 0.000006425 	 0.000025572
 396 	 0.002525253 	 0.000006393 	 0.000025508
 397 	 0.002518892 	 0.000006361 	 0.000025443
 398 	 0.002512563 	 0.000006329 	 0.000025379
 399 	 0.002506266 	 0.000006297 	 0.000025316
 400 	 0.002500000 	 0.000006266 	 0.000025253
 401 	 0.002493766 	 0.000006234 	 0.000025190
 402 	 0.002487562 	 0.000006203 	 0.000025127
 403 	 0.002481390 	 0.000006173 	 0.000025065
 404 	 0.002475248 	 0.000006142 	 0.000025003
 405 	 0.002469136 	 0.000006112 	 0.000024941
 406 	 0.002463054 	 0.000006082 	 0.000024879
 407 	 0.002457002 	 0.000006052 	 0.000024818
 408 	 0.002450980 	 0.000006022 	 0.000024757
 409 	 0.002444988 	 0.000005993 	 0.000024697
 410 	 0.002439024 	 0.000005963 	 0.000024637
 411 	 0.002433090 	 0.000005934 	 0.000024577
 412 	 0.002427184 	 0.000005906 	 0.000024517
 413 	 0.002421308 	 0.000005877 	 0.000024458
 414 	 0.002415459 	 0.000005849 	 0.000024399
 415 	 0.002409639 	 0.000005820 	 0.000024340
 416 	 0.002403846 	 0.000005792 	 0.000024281
 417 	 0.002398082 	 0.000005765 	 0.000024223
 418 	 0.002392344 	 0.000005737 	 0.000024165
 419 	 0.002386635 	 0.000005710 	 0.000024107
 420 	 0.002380952 	 0.000005682 	 0.000024050
 421 	 0.002375297 	 0.000005655 	 0.000023993
 422 	 0.002369668 	 0.000005629 	 0.000023936
 423 	 0.002364066 	 0.000005602 	 0.000023879
 424 	 0.002358491 	 0.000005576 	 0.000023823
 425 	 0.002352941 	 0.000005549 	 0.000023767
 426 	 0.002347418 	 0.000005523 	 0.000023711
 427 	 0.002341920 	 0.000005497 	 0.000023656
 428 	 0.002336449 	 0.000005472 	 0.000023600
 429 	 0.002331002 	 0.000005446 	 0.000023545
 430 	 0.002325581 	 0.000005421 	 0.000023491
 431 	 0.002320186 	 0.000005396 	 0.000023436
 432 	 0.002314815 	 0.000005371 	 0.000023382
 433 	 0.002309469 	 0.000005346 	 0.000023328
 434 	 0.002304147 	 0.000005321 	 0.000023274
 435 	 0.002298851 	 0.000005297 	 0.000023221
 436 	 0.002293578 	 0.000005273 	 0.000023167
 437 	 0.002288330 	 0.000005248 	 0.000023114
 438 	 0.002283105 	 0.000005224 	 0.000023062
 439 	 0.002277904 	 0.000005201 	 0.000023009
 440 	 0.002272727 	 0.000005177 	 0.000022957
 441 	 0.002267574 	 0.000005154 	 0.000022905
 442 	 0.002262443 	 0.000005130 	 0.000022853
 443 	 0.002257336 	 0.000005107 	 0.000022801
 444 	 0.002252252 	 0.000005084 	 0.000022750
 445 	 0.002247191 	 0.000005061 	 0.000022699
 446 	 0.002242152 	 0.000005039 	 0.000022648
 447 	 0.002237136 	 0.000005016 	 0.000022597
 448 	 0.002232143 	 0.000004994 	 0.000022547
 449 	 0.002227171 	 0.000004971 	 0.000022497
 450 	 0.002222222 	 0.000004949 	 0.000022447
 451 	 0.002217295 	 0.000004927 	 0.000022397
 452 	 0.002212389 	 0.000004906 	 0.000022347
 453 	 0.002207506 	 0.000004884 	 0.000022298
 454 	 0.002202643 	 0.000004862 	 0.000022249
 455 	 0.002197802 	 0.000004841 	 0.000022200
 456 	 0.002192982 	 0.000004820 	 0.000022151
 457 	 0.002188184 	 0.000004799 	 0.000022103
 458 	 0.002183406 	 0.000004778 	 0.000022055
 459 	 0.002178649 	 0.000004757 	 0.000022007
 460 	 0.002173913 	 0.000004736 	 0.000021959
 461 	 0.002169197 	 0.000004716 	 0.000021911
 462 	 0.002164502 	 0.000004695 	 0.000021864
 463 	 0.002159827 	 0.000004675 	 0.000021816
 464 	 0.002155172 	 0.000004655 	 0.000021769
 465 	 0.002150538 	 0.000004635 	 0.000021723
 466 	 0.002145923 	 0.000004615 	 0.000021676
 467 	 0.002141328 	 0.000004595 	 0.000021630
 468 	 0.002136752 	 0.000004575 	 0.000021583
 469 	 0.002132196 	 0.000004556 	 0.000021537
 470 	 0.002127660 	 0.000004537 	 0.000021492
 471 	 0.002123142 	 0.000004517 	 0.000021446
 472 	 0.002118644 	 0.000004498 	 0.000021400
 473 	 0.002114165 	 0.000004479 	 0.000021355
 474 	 0.002109705 	 0.000004460 	 0.000021310
 475 	 0.002105263 	 0.000004441 	 0.000021265
 476 	 0.002100840 	 0.000004423 	 0.000021221
 477 	 0.002096436 	 0.000004404 	 0.000021176
 478 	 0.002092050 	 0.000004386 	 0.000021132
 479 	 0.002087683 	 0.000004368 	 0.000021088
 480 	 0.002083333 	 0.000004349 	 0.000021044
 481 	 0.002079002 	 0.000004331 	 0.000021000
 482 	 0.002074689 	 0.000004313 	 0.000020956
 483 	 0.002070393 	 0.000004295 	 0.000020913
 484 	 0.002066116 	 0.000004278 	 0.000020870
 485 	 0.002061856 	 0.000004260 	 0.000020827
 486 	 0.002057613 	 0.000004243 	 0.000020784
 487 	 0.002053388 	 0.000004225 	 0.000020741
 488 	 0.002049180 	 0.000004208 	 0.000020699
 489 	 0.002044990 	 0.000004191 	 0.000020656
 490 	 0.002040816 	 0.000004173 	 0.000020614
 491 	 0.002036660 	 0.000004156 	 0.000020572
 492 	 0.002032520 	 0.000004140 	 0.000020531
 493 	 0.002028398 	 0.000004123 	 0.000020489
 494 	 0.002024291 	 0.000004106 	 0.000020447
 495 	 0.002020202 	 0.000004089 	 0.000020406
 496 	 0.002016129 	 0.000004073 	 0.000020365
 497 	 0.002012072 	 0.000004057 	 0.000020324
 498 	 0.002008032 	 0.000004040 	 0.000020283
 499 	 0.002004008 	 0.000004024 	 0.000020243
 500 	 0.002000000 	 0.000004008 	 0.000020202
 501 	 0.001996008 	 0.000003992 	 0.000020162
 502 	 0.001992032 	 0.000003976 	 0.000020122
 503 	 0.001988072 	 0.000003960 	 0.000020082
 504 	 0.001984127 	 0.000003945 	 0.000020042
 505 	 0.001980198 	 0.000003929 	 0.000020002
 506 	 0.001976285 	 0.000003913 	 0.000019962
 507 	 0.001972387 	 0.000003898 	 0.000019923
 508 	 0.001968504 	 0.000003883 	 0.000019884
 509 	 0.001964637 	 0.000003867 	 0.000019845
 510 	 0.001960784 	 0.000003852 	 0.000019806
 511 	 0.001956947 	 0.000003837 	 0.000019767
 512 	 0.001953125 	 0.000003822 	 0.000019729
 513 	 0.001949318 	 0.000003807 	 0.000019690
 514 	 0.001945525 	 0.000003792 	 0.000019652
